>>>> IterationI 0
Independent Set 0 :  LUT
Site 42 | (107, 133, 12) -> (111, 123, 14) | Instance:0
Site 43 | (107, 133, 14) -> (111, 122, 6) | Instance:0
Site 44 | (103, 129, 4) -> (107, 121, 10) | Instance:0
Site 45 | (103, 129, 6) -> (114, 125, 14) | Instance:0
Site 46 | (102, 128, 4) -> (103, 128, 14) | Instance:0
Site 47 | (102, 128, 6) -> (116, 126, 14) | Instance:0
Site 48 | (104, 122, 12) -> (111, 123, 12) | Instance:0
Site 49 | (104, 122, 14) -> (108, 134, 0) | Instance:0
Total Cost: 0
Independent Set 112 :  LUT
Site 0 | (89, 135, 4) -> (91, 134, 10) | Instance:0
Site 1 | (89, 135, 6) -> (88, 133, 10) | Instance:0
Site 2 | (88, 136, 4) -> (89, 136, 4) | Instance:0
Site 3 | (88, 136, 6) -> (87, 134, 4) | Instance:0
Site 4 | (89, 136, 4) -> (86, 135, 4) | Instance:0
Site 5 | (89, 136, 6) -> (89, 135, 6) | Instance:0
Site 6 | (88, 137, 12) -> (84, 135, 2) | Instance:0
Site 7 | (88, 137, 14) -> (91, 135, 14) | Instance:0
Site 8 | (87, 136, 12) -> (87, 139, 6) | Instance:0
Site 9 | (87, 136, 14) -> (91, 135, 12) | Instance:0
Site 10 | (86, 135, 4) -> (88, 132, 4) | Instance:0
Site 11 | (86, 135, 6) -> (89, 133, 4) | Instance:0
Site 12 | (87, 134, 4) -> (86, 137, 4) | Instance:0
Site 13 | (87, 134, 6) -> (87, 137, 4) | Instance:0
Site 14 | (88, 133, 8) -> (89, 136, 6) | Instance:0
Site 15 | (88, 133, 10) -> (86, 134, 2) | Instance:0
Site 16 | (89, 134, 4) -> (84, 136, 0) | Instance:0
Site 17 | (89, 134, 6) -> (88, 131, 4) | Instance:0
Site 18 | (91, 135, 12) -> (88, 131, 6) | Instance:0
Site 19 | (91, 135, 14) -> (88, 132, 6) | Instance:0
Site 20 | (87, 137, 4) -> (83, 135, 0) | Instance:0
Site 21 | (87, 137, 6) -> (89, 133, 6) | Instance:0
Site 22 | (86, 136, 4) -> (84, 136, 2) | Instance:0
Site 23 | (86, 136, 6) -> (86, 134, 0) | Instance:0
Site 24 | (86, 134, 0) -> (83, 135, 2) | Instance:0
Site 25 | (86, 134, 2) -> (89, 132, 8) | Instance:0
Site 26 | (88, 132, 4) -> (88, 137, 12) | Instance:0
Site 27 | (88, 132, 6) -> (84, 135, 0) | Instance:0
Site 28 | (89, 133, 4) -> (88, 136, 4) | Instance:0
Site 29 | (89, 133, 6) -> (88, 133, 8) | Instance:0
Site 30 | (86, 137, 4) -> (87, 136, 12) | Instance:0
Site 31 | (86, 137, 6) -> (86, 133, 0) | Instance:0
Site 32 | (84, 135, 0) -> (88, 136, 6) | Instance:0
Site 33 | (84, 135, 2) -> (87, 132, 4) | Instance:0
Site 34 | (86, 133, 0) -> (88, 137, 14) | Instance:0
Site 35 | (86, 133, 2) -> (91, 134, 8) | Instance:0
Site 36 | (87, 132, 4) -> (89, 135, 4) | Instance:0
Site 37 | (87, 132, 6) -> (86, 136, 6) | Instance:0
Site 38 | (88, 131, 4) -> (87, 136, 14) | Instance:0
Site 39 | (88, 131, 6) -> (87, 139, 4) | Instance:0
Site 40 | (89, 132, 6) -> (87, 134, 6) | Instance:0
Site 41 | (89, 132, 8) -> (86, 136, 4) | Instance:0
Site 42 | (91, 134, 8) -> (89, 134, 6) | Instance:0
Site 43 | (91, 134, 10) -> (86, 137, 6) | Instance:0
Site 44 | (87, 139, 4) -> (86, 135, 6) | Instance:0
Site 45 | (87, 139, 6) -> (86, 133, 2) | Instance:0
Site 46 | (84, 136, 0) -> (87, 137, 6) | Instance:0
Site 47 | (84, 136, 2) -> (87, 132, 6) | Instance:0
Site 48 | (83, 135, 0) -> (89, 134, 4) | Instance:0
Site 49 | (83, 135, 2) -> (89, 132, 6) | Instance:0
Total Cost: 0
Independent Set 113 :  LUT
Site 0 | (89, 135, 8) -> (87, 131, 6) | Instance:0
Site 1 | (89, 135, 10) -> (88, 132, 10) | Instance:0
Site 2 | (88, 136, 8) -> (86, 135, 8) | Instance:0
Site 3 | (88, 136, 10) -> (86, 134, 4) | Instance:0
Site 4 | (86, 135, 8) -> (89, 134, 8) | Instance:0
Site 5 | (86, 135, 10) -> (89, 135, 10) | Instance:0
Site 6 | (87, 134, 8) -> (87, 139, 10) | Instance:0
Site 7 | (87, 134, 10) -> (86, 137, 10) | Instance:0
Site 8 | (88, 133, 12) -> (89, 131, 6) | Instance:0
Site 9 | (88, 133, 14) -> (86, 137, 8) | Instance:0
Site 10 | (89, 134, 8) -> (88, 131, 8) | Instance:0
Site 11 | (89, 134, 10) -> (89, 132, 10) | Instance:0
Site 12 | (86, 134, 4) -> (91, 134, 12) | Instance:0
Site 13 | (86, 134, 6) -> (84, 135, 4) | Instance:0
Site 14 | (88, 132, 8) -> (86, 135, 10) | Instance:0
Site 15 | (88, 132, 10) -> (87, 132, 10) | Instance:0
Site 16 | (89, 133, 8) -> (91, 133, 0) | Instance:0
Site 17 | (89, 133, 10) -> (84, 134, 0) | Instance:0
Site 18 | (86, 137, 8) -> (84, 134, 2) | Instance:0
Site 19 | (86, 137, 10) -> (88, 131, 10) | Instance:0
Site 20 | (84, 135, 4) -> (92, 134, 8) | Instance:0
Site 21 | (84, 135, 6) -> (89, 132, 12) | Instance:0
Site 22 | (86, 133, 4) -> (91, 133, 2) | Instance:0
Site 23 | (86, 133, 6) -> (87, 132, 8) | Instance:0
Site 24 | (87, 132, 8) -> (92, 134, 10) | Instance:0
Site 25 | (87, 132, 10) -> (86, 132, 6) | Instance:0
Site 26 | (88, 131, 8) -> (87, 134, 8) | Instance:0
Site 27 | (88, 131, 10) -> (87, 139, 8) | Instance:0
Site 28 | (89, 132, 10) -> (88, 136, 8) | Instance:0
Site 29 | (89, 132, 12) -> (88, 132, 8) | Instance:0
Site 30 | (91, 134, 12) -> (88, 133, 12) | Instance:0
Site 31 | (91, 134, 14) -> (84, 136, 4) | Instance:0
Site 32 | (87, 139, 8) -> (88, 136, 10) | Instance:0
Site 33 | (87, 139, 10) -> (83, 135, 4) | Instance:0
Site 34 | (84, 136, 4) -> (87, 134, 10) | Instance:0
Site 35 | (84, 136, 6) -> (87, 131, 4) | Instance:0
Site 36 | (83, 135, 4) -> (89, 135, 8) | Instance:0
Site 37 | (83, 135, 6) -> (86, 133, 6) | Instance:0
Site 38 | (84, 134, 0) -> (88, 133, 14) | Instance:0
Site 39 | (84, 134, 2) -> (89, 131, 4) | Instance:0
Site 40 | (86, 132, 4) -> (86, 134, 6) | Instance:0
Site 41 | (86, 132, 6) -> (86, 133, 4) | Instance:0
Site 42 | (87, 131, 4) -> (89, 133, 10) | Instance:0
Site 43 | (87, 131, 6) -> (91, 134, 14) | Instance:0
Site 44 | (89, 131, 4) -> (89, 134, 10) | Instance:0
Site 45 | (89, 131, 6) -> (84, 136, 6) | Instance:0
Site 46 | (91, 133, 0) -> (84, 135, 6) | Instance:0
Site 47 | (91, 133, 2) -> (83, 135, 6) | Instance:0
Site 48 | (92, 134, 8) -> (89, 133, 8) | Instance:0
Site 49 | (92, 134, 10) -> (86, 132, 4) | Instance:0
Total Cost: 0
Independent Set 114 :  LUT
Site 0 | (86, 135, 12) -> (84, 134, 4) | Instance:0
Site 1 | (86, 135, 14) -> (86, 137, 14) | Instance:0
Site 2 | (87, 134, 12) -> (83, 136, 2) | Instance:0
Site 3 | (87, 134, 14) -> (86, 135, 12) | Instance:0
Site 4 | (89, 135, 12) -> (83, 134, 0) | Instance:0
Site 5 | (89, 135, 14) -> (86, 133, 8) | Instance:0
Site 6 | (88, 136, 12) -> (82, 135, 2) | Instance:0
Site 7 | (88, 136, 14) -> (89, 134, 14) | Instance:0
Site 8 | (86, 134, 8) -> (87, 134, 12) | Instance:0
Site 9 | (86, 134, 10) -> (89, 135, 12) | Instance:0
Site 10 | (86, 137, 12) -> (89, 135, 14) | Instance:0
Site 11 | (86, 137, 14) -> (84, 135, 8) | Instance:0
Site 12 | (84, 135, 8) -> (84, 133, 0) | Instance:0
Site 13 | (84, 135, 10) -> (88, 132, 14) | Instance:0
Site 14 | (86, 133, 8) -> (84, 133, 2) | Instance:0
Site 15 | (86, 133, 10) -> (87, 131, 8) | Instance:0
Site 16 | (87, 132, 12) -> (87, 134, 14) | Instance:0
Site 17 | (87, 132, 14) -> (84, 134, 6) | Instance:0
Site 18 | (89, 134, 12) -> (87, 132, 12) | Instance:0
Site 19 | (89, 134, 14) -> (89, 133, 14) | Instance:0
Site 20 | (87, 139, 12) -> (84, 136, 10) | Instance:0
Site 21 | (87, 139, 14) -> (87, 140, 12) | Instance:0
Site 22 | (84, 136, 8) -> (86, 132, 8) | Instance:0
Site 23 | (84, 136, 10) -> (84, 137, 6) | Instance:0
Site 24 | (83, 135, 14) -> (86, 134, 10) | Instance:0
Site 25 | (84, 134, 4) -> (83, 136, 0) | Instance:0
Site 26 | (84, 134, 6) -> (88, 136, 14) | Instance:0
Site 27 | (86, 132, 8) -> (83, 134, 2) | Instance:0
Site 28 | (86, 132, 10) -> (86, 132, 10) | Instance:0
Site 29 | (87, 131, 8) -> (84, 137, 4) | Instance:0
Site 30 | (87, 131, 10) -> (86, 134, 8) | Instance:0
Site 31 | (88, 132, 12) -> (86, 139, 12) | Instance:0
Site 32 | (88, 132, 14) -> (86, 133, 10) | Instance:0
Site 33 | (89, 133, 12) -> (82, 135, 0) | Instance:0
Site 34 | (89, 133, 14) -> (87, 139, 12) | Instance:0
Site 35 | (87, 140, 12) -> (86, 135, 14) | Instance:0
Site 36 | (87, 140, 14) -> (83, 135, 14) | Instance:0
Site 37 | (86, 139, 12) -> (88, 136, 12) | Instance:0
Site 38 | (86, 139, 14) -> (87, 139, 14) | Instance:0
Site 39 | (84, 137, 4) -> (89, 134, 12) | Instance:0
Site 40 | (84, 137, 6) -> (87, 131, 10) | Instance:0
Site 41 | (83, 136, 0) -> (87, 132, 14) | Instance:0
Site 42 | (83, 136, 2) -> (88, 132, 12) | Instance:0
Site 43 | (82, 135, 0) -> (84, 136, 8) | Instance:0
Site 44 | (82, 135, 2) -> (87, 140, 14) | Instance:0
Site 45 | (83, 134, 0) -> (84, 135, 10) | Instance:0
Site 46 | (83, 134, 2) -> (86, 139, 14) | Instance:0
Site 47 | (84, 133, 0) -> (86, 137, 12) | Instance:0
Site 48 | (84, 133, 2) -> (89, 133, 12) | Instance:0
Total Cost: 0
Independent Set 115 :  LUT
Site 0 | (115, 131, 12) -> (116, 135, 6) | Instance:0
Site 1 | (115, 131, 14) -> (117, 132, 10) | Instance:0
Site 2 | (116, 131, 8) -> (115, 132, 10) | Instance:0
Site 3 | (116, 131, 10) -> (116, 130, 8) | Instance:0
Site 4 | (115, 132, 10) -> (112, 132, 4) | Instance:0
Site 5 | (115, 132, 12) -> (115, 131, 14) | Instance:0
Site 6 | (117, 131, 4) -> (112, 134, 6) | Instance:0
Site 7 | (117, 131, 6) -> (114, 135, 6) | Instance:0
Site 8 | (116, 132, 8) -> (115, 136, 14) | Instance:0
Site 9 | (116, 132, 10) -> (114, 135, 4) | Instance:0
Site 10 | (112, 132, 4) -> (117, 133, 4) | Instance:0
Site 11 | (112, 132, 6) -> (115, 135, 4) | Instance:0
Site 12 | (116, 130, 8) -> (114, 136, 4) | Instance:0
Site 13 | (116, 130, 10) -> (111, 132, 8) | Instance:0
Site 14 | (117, 132, 8) -> (115, 132, 12) | Instance:0
Site 15 | (117, 132, 10) -> (119, 131, 6) | Instance:0
Site 16 | (116, 133, 8) -> (112, 135, 8) | Instance:0
Site 17 | (116, 133, 10) -> (119, 132, 0) | Instance:0
Site 18 | (114, 135, 4) -> (119, 132, 2) | Instance:0
Site 19 | (114, 135, 6) -> (117, 133, 6) | Instance:0
Site 20 | (111, 132, 8) -> (116, 127, 8) | Instance:0
Site 21 | (111, 132, 10) -> (115, 135, 6) | Instance:0
Site 22 | (117, 130, 4) -> (112, 135, 10) | Instance:0
Site 23 | (117, 130, 6) -> (119, 131, 4) | Instance:0
Site 24 | (119, 131, 4) -> (116, 127, 10) | Instance:0
Site 25 | (119, 131, 6) -> (117, 134, 6) | Instance:0
Site 26 | (117, 133, 4) -> (117, 131, 4) | Instance:0
Site 27 | (117, 133, 6) -> (112, 134, 4) | Instance:0
Site 28 | (115, 135, 4) -> (116, 131, 8) | Instance:0
Site 29 | (115, 135, 6) -> (117, 132, 8) | Instance:0
Site 30 | (114, 136, 4) -> (116, 132, 8) | Instance:0
Site 31 | (114, 136, 6) -> (111, 133, 8) | Instance:0
Site 32 | (112, 134, 4) -> (116, 131, 10) | Instance:0
Site 33 | (112, 134, 6) -> (117, 129, 8) | Instance:0
Site 34 | (111, 133, 8) -> (117, 131, 6) | Instance:0
Site 35 | (111, 133, 10) -> (116, 135, 4) | Instance:0
Site 36 | (117, 129, 8) -> (115, 131, 12) | Instance:0
Site 37 | (117, 129, 10) -> (117, 130, 6) | Instance:0
Site 38 | (119, 132, 0) -> (116, 132, 10) | Instance:0
Site 39 | (119, 132, 2) -> (115, 136, 12) | Instance:0
Site 40 | (117, 134, 4) -> (116, 130, 10) | Instance:0
Site 41 | (117, 134, 6) -> (117, 130, 4) | Instance:0
Site 42 | (116, 135, 4) -> (116, 133, 10) | Instance:0
Site 43 | (116, 135, 6) -> (114, 136, 6) | Instance:0
Site 44 | (115, 136, 12) -> (112, 132, 6) | Instance:0
Site 45 | (115, 136, 14) -> (111, 133, 10) | Instance:0
Site 46 | (112, 135, 8) -> (111, 132, 10) | Instance:0
Site 47 | (112, 135, 10) -> (117, 129, 10) | Instance:0
Site 48 | (116, 127, 8) -> (116, 133, 8) | Instance:0
Site 49 | (116, 127, 10) -> (117, 134, 4) | Instance:0
Total Cost: 0
Independent Set 116 :  LUT
Site 0 | (105, 121, 12) -> (107, 120, 14) | Instance:0
Site 1 | (105, 121, 14) -> (102, 128, 10) | Instance:0
Site 2 | (100, 125, 12) -> (102, 123, 12) | Instance:0
Site 3 | (100, 125, 14) -> (103, 129, 8) | Instance:0
Site 4 | (102, 123, 12) -> (105, 120, 4) | Instance:0
Site 5 | (102, 123, 14) -> (105, 121, 14) | Instance:0
Site 6 | (103, 122, 4) -> (100, 123, 14) | Instance:0
Site 7 | (103, 122, 6) -> (103, 121, 2) | Instance:0
Site 8 | (104, 121, 4) -> (108, 121, 14) | Instance:0
Site 9 | (104, 121, 6) -> (103, 121, 0) | Instance:0
Site 10 | (105, 120, 4) -> (105, 132, 0) | Instance:0
Site 11 | (105, 120, 6) -> (103, 130, 4) | Instance:0
Site 12 | (103, 129, 8) -> (102, 129, 4) | Instance:0
Site 13 | (103, 129, 10) -> (104, 120, 0) | Instance:0
Site 14 | (102, 128, 8) -> (102, 123, 14) | Instance:0
Site 15 | (102, 128, 10) -> (107, 121, 14) | Instance:0
Site 16 | (102, 122, 4) -> (104, 132, 8) | Instance:0
Site 17 | (102, 122, 6) -> (104, 119, 0) | Instance:0
Site 18 | (103, 121, 0) -> (104, 119, 2) | Instance:0
Site 19 | (103, 121, 2) -> (105, 132, 2) | Instance:0
Site 20 | (104, 120, 0) -> (103, 131, 0) | Instance:0
Site 21 | (104, 120, 2) -> (103, 130, 6) | Instance:0
Site 22 | (105, 119, 0) -> (104, 132, 10) | Instance:0
Site 23 | (105, 119, 2) -> (107, 121, 12) | Instance:0
Site 24 | (107, 121, 12) -> (103, 131, 2) | Instance:0
Site 25 | (107, 121, 14) -> (105, 118, 2) | Instance:0
Site 26 | (105, 132, 0) -> (103, 122, 4) | Instance:0
Site 27 | (105, 132, 2) -> (100, 123, 12) | Instance:0
Site 28 | (103, 130, 4) -> (100, 125, 12) | Instance:0
Site 29 | (103, 130, 6) -> (102, 128, 8) | Instance:0
Site 30 | (102, 129, 4) -> (104, 121, 4) | Instance:0
Site 31 | (102, 129, 6) -> (102, 121, 0) | Instance:0
Site 32 | (100, 123, 12) -> (100, 125, 14) | Instance:0
Site 33 | (100, 123, 14) -> (103, 120, 0) | Instance:0
Site 34 | (102, 121, 0) -> (103, 122, 6) | Instance:0
Site 35 | (102, 121, 2) -> (107, 120, 12) | Instance:0
Site 36 | (103, 120, 0) -> (105, 121, 12) | Instance:0
Site 37 | (103, 120, 2) -> (105, 119, 2) | Instance:0
Site 38 | (104, 119, 0) -> (104, 121, 6) | Instance:0
Site 39 | (104, 119, 2) -> (108, 121, 12) | Instance:0
Site 40 | (105, 118, 0) -> (103, 129, 10) | Instance:0
Site 41 | (105, 118, 2) -> (105, 119, 0) | Instance:0
Site 42 | (107, 120, 12) -> (102, 122, 6) | Instance:0
Site 43 | (107, 120, 14) -> (102, 129, 6) | Instance:0
Site 44 | (108, 121, 12) -> (105, 120, 6) | Instance:0
Site 45 | (108, 121, 14) -> (102, 121, 2) | Instance:0
Site 46 | (104, 132, 8) -> (104, 120, 2) | Instance:0
Site 47 | (104, 132, 10) -> (103, 120, 2) | Instance:0
Site 48 | (103, 131, 0) -> (102, 122, 4) | Instance:0
Site 49 | (103, 131, 2) -> (105, 118, 0) | Instance:0
Total Cost: 0
Independent Set 117 :  LUT
Site 0 | (105, 139, 12) -> (102, 135, 10) | Instance:0
Site 1 | (105, 139, 14) -> (103, 143, 10) | Instance:0
Site 2 | (103, 142, 12) -> (108, 141, 2) | Instance:0
Site 3 | (103, 142, 14) -> (105, 139, 12) | Instance:0
Site 4 | (102, 137, 12) -> (104, 145, 4) | Instance:0
Site 5 | (102, 137, 14) -> (105, 137, 12) | Instance:0
Site 6 | (104, 137, 12) -> (105, 144, 14) | Instance:0
Site 7 | (104, 137, 14) -> (107, 140, 6) | Instance:0
Site 8 | (107, 139, 8) -> (103, 142, 12) | Instance:0
Site 9 | (107, 139, 10) -> (102, 137, 12) | Instance:0
Site 10 | (103, 143, 8) -> (102, 137, 14) | Instance:0
Site 11 | (103, 143, 10) -> (103, 135, 8) | Instance:0
Site 12 | (103, 135, 8) -> (103, 146, 4) | Instance:0
Site 13 | (103, 135, 10) -> (102, 144, 8) | Instance:0
Site 14 | (105, 137, 12) -> (103, 146, 6) | Instance:0
Site 15 | (105, 137, 14) -> (107, 141, 14) | Instance:0
Site 16 | (108, 139, 4) -> (103, 142, 14) | Instance:0
Site 17 | (108, 139, 6) -> (108, 140, 4) | Instance:0
Site 18 | (107, 140, 4) -> (108, 139, 4) | Instance:0
Site 19 | (107, 140, 6) -> (100, 136, 12) | Instance:0
Site 20 | (103, 144, 4) -> (102, 143, 14) | Instance:0
Site 21 | (103, 144, 6) -> (100, 136, 14) | Instance:0
Site 22 | (102, 143, 12) -> (108, 140, 6) | Instance:0
Site 23 | (102, 143, 14) -> (110, 139, 2) | Instance:0
Site 24 | (102, 135, 8) -> (107, 139, 10) | Instance:0
Site 25 | (102, 135, 10) -> (108, 141, 0) | Instance:0
Site 26 | (108, 140, 4) -> (104, 137, 14) | Instance:0
Site 27 | (108, 140, 6) -> (104, 145, 6) | Instance:0
Site 28 | (107, 141, 12) -> (107, 141, 12) | Instance:0
Site 29 | (107, 141, 14) -> (110, 139, 0) | Instance:0
Site 30 | (103, 145, 4) -> (107, 139, 8) | Instance:0
Site 31 | (103, 145, 6) -> (108, 138, 8) | Instance:0
Site 32 | (102, 144, 8) -> (105, 137, 14) | Instance:0
Site 33 | (102, 144, 10) -> (105, 144, 12) | Instance:0
Site 34 | (100, 136, 12) -> (103, 144, 4) | Instance:0
Site 35 | (100, 136, 14) -> (105, 139, 14) | Instance:0
Site 36 | (103, 133, 6) -> (102, 135, 8) | Instance:0
Site 37 | (108, 138, 8) -> (104, 137, 12) | Instance:0
Site 38 | (108, 138, 10) -> (103, 144, 6) | Instance:0
Site 39 | (110, 139, 0) -> (107, 140, 4) | Instance:0
Site 40 | (110, 139, 2) -> (103, 145, 4) | Instance:0
Site 41 | (108, 141, 0) -> (108, 139, 6) | Instance:0
Site 42 | (108, 141, 2) -> (103, 145, 6) | Instance:0
Site 43 | (105, 144, 12) -> (102, 143, 12) | Instance:0
Site 44 | (105, 144, 14) -> (103, 133, 6) | Instance:0
Site 45 | (104, 145, 4) -> (103, 135, 10) | Instance:0
Site 46 | (104, 145, 6) -> (108, 138, 10) | Instance:0
Site 47 | (103, 146, 4) -> (103, 143, 8) | Instance:0
Site 48 | (103, 146, 6) -> (102, 144, 10) | Instance:0
Total Cost: 0
Independent Set 118 :  LUT
Site 0 | (91, 152, 12) -> (91, 148, 6) | Instance:0
Site 1 | (91, 152, 14) -> (94, 152, 2) | Instance:0
Site 2 | (92, 152, 4) -> (91, 153, 0) | Instance:0
Site 3 | (92, 152, 6) -> (92, 151, 12) | Instance:0
Site 4 | (91, 153, 0) -> (91, 150, 8) | Instance:0
Site 5 | (91, 153, 2) -> (91, 152, 14) | Instance:0
Site 6 | (92, 153, 0) -> (91, 156, 2) | Instance:0
Site 7 | (92, 153, 2) -> (91, 155, 2) | Instance:0
Site 8 | (91, 154, 0) -> (92, 149, 10) | Instance:0
Site 9 | (91, 154, 2) -> (91, 155, 0) | Instance:0
Site 10 | (91, 150, 8) -> (95, 152, 4) | Instance:0
Site 11 | (91, 150, 10) -> (94, 153, 0) | Instance:0
Site 12 | (92, 151, 12) -> (92, 155, 0) | Instance:0
Site 13 | (92, 151, 14) -> (89, 153, 4) | Instance:0
Site 14 | (94, 152, 0) -> (91, 153, 2) | Instance:0
Site 15 | (94, 152, 2) -> (92, 150, 14) | Instance:0
Site 16 | (92, 154, 0) -> (94, 151, 4) | Instance:0
Site 17 | (92, 154, 2) -> (87, 152, 8) | Instance:0
Site 18 | (91, 155, 0) -> (87, 152, 10) | Instance:0
Site 19 | (91, 155, 2) -> (95, 152, 6) | Instance:0
Site 20 | (89, 153, 4) -> (96, 152, 8) | Instance:0
Site 21 | (89, 153, 6) -> (94, 153, 2) | Instance:0
Site 22 | (91, 149, 4) -> (94, 151, 6) | Instance:0
Site 23 | (91, 149, 6) -> (92, 150, 12) | Instance:0
Site 24 | (92, 150, 12) -> (96, 152, 10) | Instance:0
Site 25 | (92, 150, 14) -> (88, 151, 10) | Instance:0
Site 26 | (95, 152, 4) -> (92, 153, 0) | Instance:0
Site 27 | (95, 152, 6) -> (91, 156, 0) | Instance:0
Site 28 | (94, 153, 0) -> (92, 152, 4) | Instance:0
Site 29 | (94, 153, 2) -> (94, 152, 0) | Instance:0
Site 30 | (92, 155, 0) -> (91, 154, 0) | Instance:0
Site 31 | (92, 155, 2) -> (89, 154, 4) | Instance:0
Site 32 | (91, 156, 0) -> (92, 152, 6) | Instance:0
Site 33 | (91, 156, 2) -> (88, 153, 8) | Instance:0
Site 34 | (89, 154, 4) -> (92, 153, 2) | Instance:0
Site 35 | (89, 154, 6) -> (91, 148, 4) | Instance:0
Site 36 | (88, 153, 8) -> (91, 152, 12) | Instance:0
Site 37 | (88, 153, 10) -> (91, 149, 6) | Instance:0
Site 38 | (87, 152, 8) -> (91, 154, 2) | Instance:0
Site 39 | (87, 152, 10) -> (92, 149, 8) | Instance:0
Site 40 | (88, 151, 8) -> (92, 151, 14) | Instance:0
Site 41 | (88, 151, 10) -> (91, 149, 4) | Instance:0
Site 42 | (91, 148, 4) -> (92, 154, 2) | Instance:0
Site 43 | (91, 148, 6) -> (92, 155, 2) | Instance:0
Site 44 | (92, 149, 8) -> (91, 150, 10) | Instance:0
Site 45 | (92, 149, 10) -> (89, 154, 6) | Instance:0
Site 46 | (94, 151, 4) -> (89, 153, 6) | Instance:0
Site 47 | (94, 151, 6) -> (88, 153, 10) | Instance:0
Site 48 | (96, 152, 8) -> (92, 154, 0) | Instance:0
Site 49 | (96, 152, 10) -> (88, 151, 8) | Instance:0
Total Cost: 0
Independent Set 119 :  LUT
Site 0 | (96, 149, 12) -> (92, 149, 14) | Instance:0
Site 1 | (96, 149, 14) -> (99, 151, 12) | Instance:0
Site 2 | (97, 151, 12) -> (97, 147, 12) | Instance:0
Site 3 | (97, 151, 14) -> (100, 150, 12) | Instance:0
Site 4 | (97, 147, 12) -> (99, 148, 12) | Instance:0
Site 5 | (97, 147, 14) -> (96, 149, 14) | Instance:0
Site 6 | (97, 152, 8) -> (99, 152, 6) | Instance:0
Site 7 | (97, 152, 10) -> (96, 152, 14) | Instance:0
Site 8 | (97, 146, 12) -> (95, 146, 14) | Instance:0
Site 9 | (97, 146, 14) -> (96, 152, 12) | Instance:0
Site 10 | (99, 148, 12) -> (99, 147, 8) | Instance:0
Site 11 | (99, 148, 14) -> (100, 148, 12) | Instance:0
Site 12 | (100, 150, 12) -> (100, 151, 4) | Instance:0
Site 13 | (100, 150, 14) -> (95, 147, 12) | Instance:0
Site 14 | (99, 151, 10) -> (97, 147, 14) | Instance:0
Site 15 | (99, 151, 12) -> (97, 145, 10) | Instance:0
Site 16 | (97, 153, 4) -> (96, 145, 12) | Instance:0
Site 17 | (97, 153, 6) -> (95, 152, 8) | Instance:0
Site 18 | (96, 152, 12) -> (95, 152, 10) | Instance:0
Site 19 | (96, 152, 14) -> (99, 147, 10) | Instance:0
Site 20 | (95, 147, 12) -> (97, 144, 4) | Instance:0
Site 21 | (95, 147, 14) -> (100, 148, 14) | Instance:0
Site 22 | (96, 146, 12) -> (96, 145, 14) | Instance:0
Site 23 | (96, 146, 14) -> (97, 145, 8) | Instance:0
Site 24 | (97, 145, 8) -> (97, 144, 6) | Instance:0
Site 25 | (97, 145, 10) -> (94, 151, 10) | Instance:0
Site 26 | (99, 147, 8) -> (97, 152, 8) | Instance:0
Site 27 | (99, 147, 10) -> (99, 152, 4) | Instance:0
Site 28 | (100, 148, 12) -> (97, 151, 12) | Instance:0
Site 29 | (100, 148, 14) -> (99, 151, 10) | Instance:0
Site 30 | (100, 151, 4) -> (97, 146, 12) | Instance:0
Site 31 | (100, 151, 6) -> (97, 154, 4) | Instance:0
Site 32 | (99, 152, 4) -> (97, 151, 14) | Instance:0
Site 33 | (99, 152, 6) -> (96, 153, 4) | Instance:0
Site 34 | (97, 154, 4) -> (97, 152, 10) | Instance:0
Site 35 | (97, 154, 6) -> (92, 149, 12) | Instance:0
Site 36 | (96, 153, 4) -> (96, 149, 12) | Instance:0
Site 37 | (96, 153, 6) -> (96, 146, 14) | Instance:0
Site 38 | (95, 152, 8) -> (97, 146, 14) | Instance:0
Site 39 | (95, 152, 10) -> (95, 146, 12) | Instance:0
Site 40 | (94, 151, 8) -> (100, 150, 14) | Instance:0
Site 41 | (94, 151, 10) -> (96, 146, 12) | Instance:0
Site 42 | (92, 149, 12) -> (97, 153, 6) | Instance:0
Site 43 | (92, 149, 14) -> (100, 151, 6) | Instance:0
Site 44 | (95, 146, 12) -> (99, 148, 14) | Instance:0
Site 45 | (95, 146, 14) -> (97, 154, 6) | Instance:0
Site 46 | (96, 145, 12) -> (95, 147, 14) | Instance:0
Site 47 | (96, 145, 14) -> (96, 153, 6) | Instance:0
Site 48 | (97, 144, 4) -> (97, 153, 4) | Instance:0
Site 49 | (97, 144, 6) -> (94, 151, 8) | Instance:0
Total Cost: 0
Independent Set 120 :  LUT
Site 0 | (111, 141, 4) -> (108, 140, 10) | Instance:0
Site 1 | (111, 141, 6) -> (110, 140, 2) | Instance:0
Site 2 | (112, 141, 4) -> (111, 142, 0) | Instance:0
Site 3 | (112, 141, 6) -> (110, 142, 0) | Instance:0
Site 4 | (111, 142, 0) -> (111, 143, 0) | Instance:0
Site 5 | (111, 142, 2) -> (111, 141, 6) | Instance:0
Site 6 | (110, 141, 0) -> (114, 142, 14) | Instance:0
Site 7 | (110, 141, 2) -> (112, 143, 2) | Instance:0
Site 8 | (112, 142, 12) -> (110, 138, 6) | Instance:0
Site 9 | (112, 142, 14) -> (112, 143, 0) | Instance:0
Site 10 | (111, 143, 0) -> (110, 139, 4) | Instance:0
